DATASET,COSMIC_ID,DRUG_ID,MIN_CONC,MAX_CONC,RMSE_PUBLISHED,Z_SCORE_PUBLISHED,IC50_PUBLISHED,AUC_PUBLISHED,ARXSPAN_ID,DRUG_NAME,BROAD_ID,upper_limit,ec50,slope,lower_limit,auc,log2.ic50,mse,R2
GDSC1,713878,38,0.007813,2,0.03321,1.168761,38.17565466,0.979181,,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,713885,38,0.007813,2,0.055865,0.771063,23.93888202,0.977186,ACH-002196,SARACATINIB,BRD-K19540840,1.566908281,2.67E-14,-0.190967173,0.962252631,0.964651953,,0.000329759,0.00014154
GDSC1,724831,38,0.007813,2,0.046138,-0.19443,7.709921454,0.93508,ACH-000510,SARACATINIB,BRD-K19540840,0.986320292,41.08741351,-0.397587314,0.445000822,0.929784237,,3.72E-05,0.970480529
GDSC1,724859,38,0.007813,2,0.093584,0.257679,13.10577536,0.96288,ACH-000264,SARACATINIB,BRD-K19540840,1.462272226,0.006481052,-10.55255023,0.935505844,0.936679259,,0.002370521,0.147208629
GDSC1,724863,38,0.007813,2,0.07796,0.981548,30.6460874,0.968119,ACH-000438,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,724866,38,0.007813,2,0.1051,-0.260075,7.138302479,0.917652,ACH-000666,SARACATINIB,BRD-K19540840,0.941656837,1.094788644,-11.21468228,0.748068835,0.920616314,,0.00327595,0.530968109
GDSC1,724872,38,0.007813,2,0.138922,-0.284942,6.933009568,0.970952,ACH-000790,SARACATINIB,BRD-K19540840,4.940722894,1.10E-33,-0.000733177,-2.933322679,0.897193633,,0.001081153,0.00611781
GDSC1,735784,38,0.007813,2,0.05045,0.156674,11.64090281,0.96348,ACH-000408,SARACATINIB,BRD-K19540840,0.986079583,2.461878465,-7.296516657,0.197700541,0.982211697,,0.000367574,0.843694073
GDSC1,749711,38,0.007813,2,0.039832,0.309908,13.93416865,0.983742,ACH-000111,SARACATINIB,BRD-K19540840,1.003665707,0.068947554,-0.110813914,0.950898996,0.976419698,,0.000281962,0.022431481
GDSC1,749713,38,0.007813,2,0.152379,-0.479025,5.520889563,0.942576,ACH-000196,SARACATINIB,BRD-K19540840,0.951686987,0.35197793,-0.073457158,0.825603032,0.891032692,,0.00522189,0.002913563
GDSC1,749715,38,0.007813,2,0.022145,0.709269,22.26442248,0.981365,ACH-000691,SARACATINIB,BRD-K19540840,1.000159674,2.946544317,-5.27277228,0.60346107,0.998382708,,1.70E-07,0.999165242
GDSC1,749716,38,0.007813,2,0.060139,0.861517,26.61968554,0.959594,ACH-000755,SARACATINIB,BRD-K19540840,0.983133118,0.089031873,-0.592365785,0.92841552,0.953515966,,0.001060889,0.128328169
GDSC1,753531,38,0.007813,2,0.102315,-1.914008,1.024908151,0.806259,ACH-002212,SARACATINIB,BRD-K19540840,0.999203964,0.645073722,-3.913115111,0.37250826,0.870978879,-0.1292062,5.50E-05,0.999003692
GDSC1,753532,38,0.007813,2,0.148875,-0.816402,3.71594121,0.884861,ACH-002213,SARACATINIB,BRD-K19540840,0.890008132,2.33341513,-12.58069212,-0.527751083,0.887278749,,0.007843779,0.285530947
GDSC1,753533,38,0.007813,2,0.062146,-0.387782,6.144841811,0.924673,ACH-002090,SARACATINIB,BRD-K19540840,0.964980026,2.762437775,-4.2663403,-0.238283968,0.953544752,,0.000594407,0.905912964
GDSC1,753546,38,0.007813,2,0.13321,1.01913,32.02791928,0.984192,ACH-002097,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753547,38,0.007813,2,0.05706,0.842266,26.02506208,0.980887,ACH-001049,SARACATINIB,BRD-K19540840,23.78782807,6.10E-22,-0.153166202,0.948648368,0.966856137,,0.000956924,0.027157078
GDSC1,753548,38,0.007813,2,0.015511,-4.275017,0.06418325,0.385019,ACH-002222,SARACATINIB,BRD-K19540840,1.007487689,0.084639846,-1.373199832,0.036248788,0.456677098,-3.467833917,0.000142765,0.998863932
GDSC1,753551,38,0.007813,2,0.037233,1.398549,49.99140047,0.984162,ACH-000703,SARACATINIB,BRD-K19540840,1.220256554,2.57E-16,-0.229972815,0.987635349,0.98773951,,0.000322222,-0.001145856
GDSC1,753552,38,0.007813,2,0.040682,-0.020891,9.451325536,0.972033,ACH-002235,SARACATINIB,BRD-K19540840,1.091343053,9.99E+32,-0.094084653,-173.0399921,0.977397094,,0.001467104,0.205395393
GDSC1,753555,38,0.007813,2,0.085472,0.174768,11.89072875,0.971027,ACH-000305,SARACATINIB,BRD-K19540840,0.963234981,146.487339,-1.855650169,-198.1981673,0.956530846,,0.004267117,0.119143479
GDSC1,753558,38,0.007813,2,0.082427,-1.551318,1.568652546,0.834333,ACH-002139,SARACATINIB,BRD-K19540840,1.008512821,6.61860491,-0.865240692,-0.906016656,0.888294046,,0.003281549,0.886678789
GDSC1,753559,38,0.007813,2,0.069021,-0.161961,8.009361139,0.971102,ACH-002243,SARACATINIB,BRD-K19540840,0.961973485,2.395903688,-11.23630913,0.244782776,0.960552331,,0.001189404,0.365785857
GDSC1,753563,38,0.007813,2,0.0553,0.392263,15.3480127,0.991908,ACH-002247,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753564,38,0.007813,2,0.044031,0.377773,15.0892414,0.974145,ACH-002144,SARACATINIB,BRD-K19540840,0.966528745,3.522553653,-3.636136822,0.645193449,0.964613674,,0.000308377,0.296429355
GDSC1,753565,38,0.007813,2,0.096384,-0.191476,7.736698142,0.947765,ACH-002145,SARACATINIB,BRD-K19540840,1.334102283,2.45E+46,-0.056508383,-180.3906442,0.946853237,,0.005484842,0.215591216
GDSC1,753577,38,0.007813,2,0.162488,-1.944548,0.988828866,0.786252,ACH-002150,SARACATINIB,BRD-K19540840,0.929312846,0.472856349,-5.092267844,0.493349336,0.81592368,0.100170257,0.013511627,0.717776407
GDSC1,753578,38,0.007813,2,0.054547,0.894856,27.68174028,0.981275,ACH-002151,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753579,38,0.007813,2,0.072754,-0.11272,8.485798487,0.959037,ACH-002152,SARACATINIB,BRD-K19540840,0.970434344,2.455685705,-10.99925566,-0.287449676,0.968382813,,0.002361221,0.372341938
GDSC1,753581,38,0.007813,2,0.052126,0.577414,19.0727192,0.977825,ACH-002153,SARACATINIB,BRD-K19540840,0.992983742,0.345701641,-16.05103691,0.942588708,0.97703119,,0.000642241,0.466743215
GDSC1,753582,38,0.007813,2,0.149956,0.252024,13.01910638,0.957599,ACH-002154,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753583,38,0.007813,2,0.075272,-0.242472,7.28729922,0.937959,ACH-002265,SARACATINIB,BRD-K19540840,0.966363979,0.365048592,-19.41594713,0.869034253,0.936510037,,0.001784057,0.540634588
GDSC1,753584,38,0.007813,2,0.067091,0.24408,12.89830619,0.973882,ACH-002266,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753585,38,0.007813,2,0.067035,-2.562648,0.478754184,0.696167,ACH-002155,SARACATINIB,BRD-K19540840,0.99422545,0.295840883,-1.555481389,0.349742624,0.768645016,-0.652821348,0.001500958,0.973288065
GDSC1,753588,38,0.007813,2,0.067503,1.327228,45.97776914,0.985549,,SARACATINIB,BRD-K19540840,0.968579054,2.07E+15,-0.309395487,-0.382097753,0.968564454,,0.001286668,-0.000174436
GDSC1,753589,38,0.007813,2,0.053928,1.010513,31.70568493,0.97748,,SARACATINIB,BRD-K19540840,1.02255307,0.005680772,-0.773846205,0.956760729,0.96545101,,0.000761978,0.099448331
GDSC1,753592,38,0.007813,2,0.060904,-1.274176,2.171545226,0.881804,ACH-000787,SARACATINIB,BRD-K19540840,0.97763441,0.60801512,-1.721579461,0.644356679,0.90186176,,0.001564449,0.878141714
GDSC1,753594,38,0.007813,2,0.034213,0.612071,19.86439633,0.988634,ACH-001131,SARACATINIB,BRD-K19540840,1.028176586,5.84E-11,-0.219333875,0.984481489,0.984894257,,0.000125531,-0.004750086
GDSC1,753595,38,0.007813,2,0.070039,-1.292934,2.124267421,0.858922,ACH-002164,SARACATINIB,BRD-K19540840,0.97970975,0.551982636,-2.059176392,0.627819124,0.895916625,,0.002456262,0.857167028
GDSC1,753596,38,0.007813,2,0.036651,0.931626,28.9023527,0.984994,ACH-002166,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753597,38,0.007813,2,0.065398,1.759632,76.36916384,0.974982,ACH-002286,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753599,38,0.007813,2,0.0348,0.880973,27.2344305,0.982711,ACH-002169,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753605,38,0.007813,2,0.102788,-0.543803,5.116773169,0.934744,ACH-000871,SARACATINIB,BRD-K19540840,0.971030088,15.3203928,-0.328524558,0.617740417,0.906254704,,0.002191013,0.294098019
GDSC1,753612,38,0.007813,2,0.13981,1.097134,35.09799478,0.986472,ACH-000363,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,753614,38,0.007813,2,0.088626,-2.831737,0.349119503,0.649555,ACH-000353,SARACATINIB,BRD-K19540840,1.025348124,0.269874062,-1.383888416,0.228164533,0.729547299,-1.202791928,0.001134338,0.985870045
GDSC1,753616,38,0.007813,2,0.024786,-0.446792,5.733722668,0.940092,ACH-002217,SARACATINIB,BRD-K19540840,1.001243576,0.486234489,-2.82195264,0.832968812,0.957673005,,1.35E-05,0.996749885
GDSC1,753618,38,0.007813,2,0.041029,-0.581454,4.895620353,0.950667,ACH-000259,SARACATINIB,BRD-K19540840,1.024668544,15.60224667,-0.424936952,0.431025968,0.94647049,,0.000127001,0.950914148
GDSC1,753620,38,0.007813,2,0.044696,0.646992,20.69532853,0.977881,ACH-000099,SARACATINIB,BRD-K19540840,0.972985419,157.0412931,-0.161986646,0.951210198,0.96770361,,0.000105755,0.009475507
GDSC1,753621,38,0.007813,2,0.092642,-1.653703,1.391062718,0.812288,ACH-000647,SARACATINIB,BRD-K19540840,0.964105777,126.2744164,-0.731131128,-8.762866374,0.852993299,,0.004598045,0.810973244
GDSC1,753622,38,0.007813,2,0.085526,-1.589185,1.500470912,0.841852,ACH-000318,SARACATINIB,BRD-K19540840,1.000280326,0.415645834,-10.60452105,0.631394139,0.895604781,,0.000327918,0.988387018
GDSC1,753623,38,0.007813,2,0.192252,-1.948449,0.984311369,0.785484,ACH-000452,SARACATINIB,BRD-K19540840,0.903992021,0.928277927,-2.392741903,0.306389733,0.814611603,0.336131247,0.017575619,0.636695116
GDSC1,905938,38,0.007813,2,0.029437,0.901171,27.88765172,0.990592,ACH-000002,SARACATINIB,BRD-K19540840,0.99332054,6.26E+39,-0.204978993,-47209.16851,0.993094255,,0.000311829,-0.001831056
GDSC1,905940,38,0.007813,2,0.096401,-2.054955,0.868666502,0.781083,ACH-000551,SARACATINIB,BRD-K19540840,0.971962639,0.37653628,-2.527968382,0.505527245,0.831016179,,0.005286125,0.865114136
GDSC1,905941,38,0.007813,2,0.074676,0.473887,16.89084907,0.981041,ACH-000367,SARACATINIB,BRD-K19540840,4.743350008,2.27E-15,-0.283003756,0.94914356,0.949685389,,0.000442796,-5.37E-05
GDSC1,905942,38,0.007813,2,0.030102,0.742798,23.15790058,0.987908,ACH-000900,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,905948,38,0.007813,2,0.065014,1.888574,88.84470873,0.97576,ACH-000555,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,905952,38,0.007813,2,0.029927,0.678439,21.4732935,0.988029,ACH-001738,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,905955,38,0.007813,2,0.066928,0.862777,26.65908518,0.983738,ACH-001190,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,905958,38,0.007813,2,0.085087,-0.27715,6.996695737,0.977401,ACH-001127,SARACATINIB,BRD-K19540840,0.995707528,2.50E+165,-0.002306341,0.845149563,0.951665458,,0.002654119,0.001383397
GDSC1,905964,38,0.007813,2,0.038424,0.528416,18.00700772,0.986313,ACH-000817,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,905965,38,0.007813,2,0.016735,-0.445655,5.741382299,0.961546,ACH-000338,SARACATINIB,BRD-K19540840,1.000504187,4.415151866,-1.756930089,0.189981101,0.981879554,,8.59E-06,0.996650088
GDSC1,905965,38,0.007813,2,0.016735,-0.445655,5.741382299,0.961546,ACH-001665,SARACATINIB,BRD-K19540840,1.000504187,4.415151866,-1.756930089,0.189981101,0.981879554,,8.59E-06,0.996650088
GDSC1,905967,38,0.007813,2,0.031892,2.186028,125.9581867,0.984989,ACH-002172,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,905970,38,0.007813,2,0.127968,0.465047,16.71651244,0.91561,ACH-000706,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,905972,38,0.007813,2,0.084258,-1.376401,1.926066808,0.86872,ACH-000861,SARACATINIB,BRD-K19540840,0.978364226,1.041271286,-3.748165672,0.443566519,0.913277862,0.881014905,0.000332952,0.987553351
GDSC1,905974,38,0.007813,2,0.122802,-0.425864,5.876280537,0.948093,ACH-000750,SARACATINIB,BRD-K19540840,333.2908771,1.81E-31,-0.127420127,0.860093604,0.913618625,,0.005630328,0.024781064
GDSC1,905977,38,0.007813,2,0.042999,0.702847,22.09724632,0.974437,ACH-000579,SARACATINIB,BRD-K19540840,1.003904668,3.57795268,-0.201371312,0.919388831,0.975088063,,0.000479497,0.084715588
GDSC1,905978,38,0.007813,2,0.084209,-1.480285,1.705011746,0.80784,ACH-002195,SARACATINIB,BRD-K19540840,0.960815562,1.171301395,-1.544555266,0.285472857,0.867066471,0.942251946,0.00189995,0.928541514
GDSC1,905980,38,0.007813,2,0.124603,-1.706763,1.307089618,0.809915,ACH-001208,SARACATINIB,BRD-K19540840,0.993159053,0.860550848,-2.979170952,0.275314589,0.880599544,0.164024272,0.000150031,0.997171207
GDSC1,905982,38,0.007813,2,0.066388,-1.151697,2.507201021,0.850951,ACH-000504,SARACATINIB,BRD-K19540840,0.995304194,0.315090183,-5.120867489,0.699101152,0.896587674,,0.000249646,0.98581256
GDSC1,905984,38,0.007813,2,0.048331,0.260315,13.14637427,0.985943,ACH-000273,SARACATINIB,BRD-K19540840,0.978204227,2.02E+145,-0.036144607,-5.118741388,0.978172519,,0.000646601,-4.81E-05
GDSC1,905986,38,0.007813,2,0.03274,-0.480029,5.514389784,0.935311,ACH-000655,SARACATINIB,BRD-K19540840,1.001198237,1.635811504,-2.082158517,0.598068376,0.968480726,,7.53E-06,0.998758603
GDSC1,905989,38,0.007813,2,0.085374,-0.802689,3.776221853,0.907212,ACH-000969,SARACATINIB,BRD-K19540840,0.950743548,2.363016609,-8.108172311,-0.587252457,0.942875232,,0.001564939,0.862943124
GDSC1,905990,38,0.007813,2,0.06643,-0.174397,7.893321325,0.91494,ACH-000617,SARACATINIB,BRD-K19540840,0.997225118,0.985257178,-9.121257856,0.716677011,0.961396474,,2.95E-05,0.996706853
GDSC1,906746,38,0.007813,2,0.156649,-1.08207,2.720655925,0.8866,ACH-001016,SARACATINIB,BRD-K19540840,0.904080986,2.220248016,-12.76548288,-0.87302484,0.898208916,,0.004202814,0.763503663
GDSC1,906763,38,0.007813,2,0.149266,-1.500637,1.664775035,0.858791,ACH-002216,SARACATINIB,BRD-K19540840,0.865413278,0.331530132,-2.868584559,0.73209484,0.822156943,,0.000413335,0.879602291
GDSC1,906765,38,0.007813,2,0.083387,-0.71466,4.187165444,0.938488,ACH-002210,SARACATINIB,BRD-K19540840,0.955030927,0.185538913,-2.762549036,0.851657321,0.910698428,,9.70E-05,0.953970424
GDSC1,906794,38,0.007813,2,0.016492,0.319694,14.095111,0.972998,ACH-000740,SARACATINIB,BRD-K19540840,1.000078832,0.980227923,-6.11292438,0.914744535,0.989022568,,2.66E-07,0.999669767
GDSC1,906800,38,0.007813,2,0.081803,-0.728849,4.11802632,0.958389,ACH-000070,SARACATINIB,BRD-K19540840,0.943822373,2.397249585,-7.508723071,0.222011502,0.939863277,,0.000744887,0.740872623
GDSC1,906807,38,0.007813,2,0.027505,0.447781,16.38122726,0.988553,ACH-002220,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,906808,38,0.007813,2,0.118232,0.83602,25.83502166,0.964443,ACH-000508,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,906812,38,0.007813,2,0.046702,0.986703,30.83205822,0.98526,,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,906813,38,0.007813,2,0.094218,-0.322651,6.632905875,0.958098,ACH-000401,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,906831,38,0.007813,2,0.057332,-0.346537,6.449567021,0.96485,ACH-000786,SARACATINIB,BRD-K19540840,0.950775435,2.644919997,-6.475870878,0.360654412,0.948284622,,0.000115263,0.854813934
GDSC1,906832,38,0.007813,2,0.109704,0.837947,25.89347483,0.969548,ACH-000334,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,906834,38,0.007813,2,0.009875,-0.254062,7.188855646,0.967671,ACH-000055,SARACATINIB,BRD-K19540840,1.000840225,1.082030939,-1.867243093,0.839705958,0.978456048,,1.84E-05,0.989151113
GDSC1,906836,38,0.007813,2,0.022809,-0.198105,7.676755523,0.982314,ACH-000233,SARACATINIB,BRD-K19540840,0.986992228,2.623205312,-7.251860948,0.446881832,0.985233921,,6.37E-05,0.871912348
GDSC1,906838,38,0.007813,2,0.029093,0.912342,28.25566589,0.985575,ACH-002232,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,906841,38,0.007813,2,0.02406,0.790463,24.49012561,0.9866,ACH-002100,SARACATINIB,BRD-K19540840,1.001205022,1.07E+184,-0.020346292,-18.40973828,0.997851635,,1.47E-05,0.018207082
GDSC1,906842,38,0.007813,2,0.030851,-1.543165,1.583731862,0.874959,ACH-000056,SARACATINIB,BRD-K19540840,0.968023149,1.592463939,-1.457301915,0.278474599,0.893575549,,5.25E-05,0.996977139
GDSC1,906844,38,0.007813,2,0.086158,0.687265,21.69686977,0.992799,ACH-000258,SARACATINIB,BRD-K19540840,0.953626391,2157959.252,-0.847609691,-4.846329815,0.953616978,,0.002365543,-0.000142973
GDSC1,906846,38,0.007813,2,0.051088,0.348778,14.58446615,0.987116,ACH-001064,SARACATINIB,BRD-K19540840,1.221627462,0.004412637,-3.530963004,0.96537034,0.967005116,,0.00016868,0.342766934
GDSC1,906847,38,0.007813,2,0.049571,-0.417138,5.936756853,0.931349,ACH-002236,SARACATINIB,BRD-K19540840,0.953482618,0.749311442,-1.544876881,0.812713275,0.925314285,,7.73E-05,0.954611517
GDSC1,906854,38,0.007813,2,0.057549,-0.09949,8.618577088,0.92458,ACH-000038,SARACATINIB,BRD-K19540840,0.956234725,0.128787081,-7.637696143,0.882641719,0.919834334,,0.000203152,0.855047627
GDSC1,906855,38,0.007813,2,0.07279,-2.977416,0.294259573,0.624821,ACH-000295,SARACATINIB,BRD-K19540840,0.961647288,0.299923402,-1.755189835,0.212002622,0.702563354,-1.349490053,0.000662235,0.991720686
GDSC1,906856,38,0.007813,2,0.173686,-1.344423,1.999717659,0.885744,ACH-000198,SARACATINIB,BRD-K19540840,1.340539066,1873891.216,-0.05706414,-0.441707422,0.840279742,,0.006520654,0.191487859
GDSC1,906861,38,0.007813,2,0.060388,-0.928696,3.25716114,0.904604,ACH-002237,SARACATINIB,BRD-K19540840,0.986709012,1.351741671,-2.571080087,0.513541406,0.942948688,,0.000615963,0.952648933
GDSC1,906862,38,0.007813,2,0.014592,-0.124631,8.368017512,0.972518,ACH-001065,SARACATINIB,BRD-K19540840,1.000198022,0.99306136,-6.327087589,0.892472077,0.986428891,,1.82E-07,0.999856522
GDSC1,906869,38,0.007813,2,0.072673,-1.274827,2.169886799,0.867037,ACH-000047,SARACATINIB,BRD-K19540840,0.981441892,0.422771742,-13.74884822,0.713154477,0.906252696,,0.0016073,0.903700657
GDSC1,906870,38,0.007813,2,0.183375,-1.326961,2.041116577,0.861833,ACH-000081,SARACATINIB,BRD-K19540840,1.038888941,1.012823386,-0.531256752,0.428811737,0.869611651,,0.022272262,0.3250729
GDSC1,906871,38,0.007813,2,0.175697,-1.616212,1.453628726,0.858289,ACH-000756,SARACATINIB,BRD-K19540840,0.873510904,7.213233045,-2.125004301,-5.402497767,0.839726366,0.976724659,0.008385744,0.631661302
GDSC1,906872,38,0.007813,2,0.083983,0.45854,16.58936786,0.958593,ACH-001344,SARACATINIB,BRD-K19540840,0.945610113,1.25E+24,-0.291375963,-152.6372151,0.945601228,,0.001707745,-2.59E-05
GDSC1,906875,38,0.007813,2,0.039383,-0.086153,8.754518788,0.944932,ACH-001716,SARACATINIB,BRD-K19540840,0.977495106,1.052020623,-0.997432585,0.820751341,0.947553963,,0.000338224,0.777909034
GDSC1,906877,38,0.007813,2,0.075428,0.951979,29.60096612,0.96898,ACH-002238,SARACATINIB,BRD-K19540840,0.966233511,2.25E+24,-0.262134885,-218.4595578,0.966176152,,0.001521523,-0.00011531
GDSC1,907043,38,0.007813,2,0.068365,0.016432,9.874463696,0.973768,ACH-002240,SARACATINIB,BRD-K19540840,0.992586795,0.00059128,-0.083774248,0.914785894,0.945142617,,0.000186515,0.049963976
GDSC1,907044,38,0.007813,2,0.053858,0.153573,11.59861854,0.974758,ACH-002242,SARACATINIB,BRD-K19540840,0.970146104,0.118484,-0.564298682,0.94606152,0.957951744,,0.000233826,0.110883447
GDSC1,907050,38,0.007813,2,0.033405,0.295888,13.70679918,0.978661,ACH-000190,SARACATINIB,BRD-K19540840,0.995950378,0.06068605,-0.72644014,0.959598686,0.97418729,,4.82E-05,0.643533904
GDSC1,907053,38,0.007813,2,0.024574,0.293376,13.66645104,0.991215,ACH-000004,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907056,38,0.007813,2,0.020634,0.491575,17.24509922,0.954912,ACH-000061,SARACATINIB,BRD-K19540840,0.997838724,114.2247401,-0.714013053,-0.738598865,0.974541847,,7.06E-05,0.921014147
GDSC1,907063,38,0.007813,2,0.026154,0.72265,22.61677754,0.988158,ACH-000914,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907067,38,0.007813,2,0.15973,0.027849,10.007652,0.949953,ACH-000322,SARACATINIB,BRD-K19540840,0.904917276,1.61E+12,-0.630830007,-37.86971616,0.904916944,,0.007265855,-1.48E-06
GDSC1,907073,38,0.007813,2,0.08739,-1.08134,2.722988526,0.936508,ACH-000538,SARACATINIB,BRD-K19540840,0.98198219,0.254197446,-9.841108474,0.809388907,0.917777952,,0.000402965,0.939141913
GDSC1,907170,38,0.007813,2,0.026459,0.498117,17.37799933,0.989265,ACH-002248,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907172,38,0.007813,2,0.055778,0.052844,10.30554397,0.95017,ACH-002143,SARACATINIB,BRD-K19540840,0.970664902,8.229346709,-1.403522775,0.131125006,0.956789787,,0.001211907,0.456244304
GDSC1,907173,38,0.007813,2,0.10385,-0.793201,3.818497421,0.916085,ACH-000569,SARACATINIB,BRD-K19540840,0.988609392,2.256943873,-11.59662516,-1.119765285,0.981393081,,0.000810775,0.954817423
GDSC1,907175,38,0.007813,2,0.045057,-0.075667,8.862917506,0.968989,ACH-001529,SARACATINIB,BRD-K19540840,0.977202765,0.169179103,-7.675276972,0.928345906,0.95544084,,2.52E-05,0.956758967
GDSC1,907268,38,0.007813,2,0.021337,0.053139,10.30911031,0.982789,ACH-002252,SARACATINIB,BRD-K19540840,0.99420724,0.719870586,-9.805578168,0.949884849,0.986039748,,5.92E-05,0.845562964
GDSC1,907269,38,0.007813,2,0.109782,1.128997,36.43522404,0.961673,ACH-000106,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907270,38,0.007813,2,0.028944,1.019845,32.05480198,0.984319,ACH-000346,SARACATINIB,BRD-K19540840,1.004908585,0.742914664,-0.770103087,0.96048058,0.992574762,,0.000390126,0.205267165
GDSC1,907271,38,0.007813,2,0.139191,-1.624381,1.439762256,0.792672,ACH-000231,SARACATINIB,BRD-K19540840,0.89743515,7.996797044,-1.635749234,-4.606008544,0.837617623,0.747598719,0.004002209,0.8669402
GDSC1,907272,38,0.007813,2,0.083884,-0.692447,4.29775159,0.957177,ACH-002256,SARACATINIB,BRD-K19540840,1.007085049,0.077336827,-1.277108888,0.867611844,0.92599181,,5.82E-05,0.976492629
GDSC1,907273,38,0.007813,2,0.031985,0.533958,18.12448887,0.989457,ACH-000053,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907274,38,0.007813,2,0.023739,0.824213,25.4795202,0.978326,ACH-000315,SARACATINIB,BRD-K19540840,1.000274782,0.661670448,-9.663836854,0.966193283,0.993286299,,8.87E-06,0.956377338
GDSC1,907275,38,0.007813,2,0.05836,0.619031,20.02729313,0.979633,ACH-000263,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907277,38,0.007813,2,0.02185,-0.041742,9.222876742,0.993443,ACH-000101,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907278,38,0.007813,2,0.02842,0.617793,19.99823461,0.987258,ACH-000386,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907279,38,0.007813,2,0.095669,-1.019239,2.928835782,0.864891,ACH-002257,SARACATINIB,BRD-K19540840,0.960723325,0.276648579,-5.944800546,0.746710566,0.884377604,,0.002066708,0.818621571
GDSC1,907280,38,0.007813,2,0.067626,0.544763,18.35577062,0.985608,ACH-002258,SARACATINIB,BRD-K19540840,3.052137797,8.69E-06,-0.667490129,0.957836628,0.963697046,,0.001068376,0.043030136
GDSC1,907281,38,0.007813,2,0.048652,0.112807,11.05682628,0.989758,ACH-000380,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,907282,38,0.007813,2,0.051743,-0.930025,3.25208393,0.894546,ACH-000622,SARACATINIB,BRD-K19540840,0.978243605,0.551139817,-4.258940372,0.726828848,0.919761202,,0.000625004,0.939965604
GDSC1,907290,38,0.007813,2,0.040584,1.059674,33.58857569,0.975711,ACH-001519,SARACATINIB,BRD-K19540840,1.036144365,0.003166447,-0.525628187,0.976869752,0.986031936,,0.000342118,0.120013071
GDSC1,907300,38,0.007813,2,0.066407,0.687183,21.69478697,0.987412,ACH-002262,SARACATINIB,BRD-K19540840,,,,,,,,
